district_name,school_name,level,street_address,city,state,zip,latitude,longitude,charter
POLK        ,DALE R FAIR BABSON PARK ELEMENTARY                                                                  ,elementary,815 SCENIC HWY N                                                                ,BABSON PARK         ,FL,33827-9795,27.83225,-81.52692,True
POLK        ,EDGAR L. PADGETT ELEMENTARY                                                                         ,elementary,110 LEELON RD                                                                   ,LAKELAND            ,FL,33809-4109,28.12208,-81.9552,False
POLK        ,GAUSE ACADEMY OF LEADERSHIP                                                                         ,"elementary, middle, high",1395 POLK ST W                                                                  ,BARTOW              ,FL,33830-3428,27.89968,-81.85825,False
POLK        ,CRYSTAL LAKE MIDDLE SCHOOL                                                                          ,middle,2410 CRYSTAL LAKE DR N                                                          ,LAKELAND            ,FL,33801-6238,28.02595,-81.92699,False
POLK        ,OSCAR J. POPE ELEMENTARY SCHOOL                                                                     ,elementary,2730 MAINE AVE                                                                  ,LAKELAND            ,FL,33801-9767,28.01219,-81.90465,False
POLK        ,MAYNARD A TRAVISS TECHNICAL ACADEMY                                                                 ,"elementary, middle, high",3225 WINTER LAKE RD                                                             ,LAKELAND            ,FL,33803-9709,27.99538,-81.89217,False
POLK        ,BOK ACADEMY                                                                                         ,middle,13895 HWY 27                                                                    ,LAKE WALES          ,FL,33859-2549,27.82645,-81.59669,True
POLK        ,LAUREL ELEMENTARY SCHOOL                                                                            ,elementary,1851 LAUREL AVE                                                                 ,POINCIANA           ,FL,34759-4885,28.17272,-81.4894,False
POLK        ,EDWARD W BOK ACADEMY NORTH                                                                          ,middle,338 E CENTRAL AVE                                                               ,LAKE WALES          ,FL,33853-3722,27.90114,-81.5841,True
POLK        ,RIDGE TECHNICAL ACADEMY                                                                             ,"elementary, middle, high",7700 STATE ROAD 544                                                             ,WINTER HAVEN        ,FL,33881-9518,28.07756,-81.65342,False
POLK        ,LAKE ALFRED POLYTECH ACADEMY                                                                        ,middle,925 BUENA VISTA DR N                                                            ,LAKE ALFRED         ,FL,33850-2037,28.10545,-81.72807,False
POLK        ,MCKEEL ACADEMY OF TECHNOLOGY                                                                        ,high,1810 PARKER ST W                                                                ,LAKELAND            ,FL,33815-1243,28.05035,-81.98386,True
POLK        ,SCOTT LAKE ELEMENTARY SCHOOL                                                                        ,elementary,1140 COUNTY ROAD 540A E                                                         ,LAKELAND            ,FL,33813-3734,27.95485,-81.94511,False
POLK        ,MCKEEL ELEMENTARY ACADEMY                                                                           ,elementary,411 FLORIDA AVE N                                                               ,LAKELAND            ,FL,33801-4803,28.04825,-81.95666,True
POLK        ,SOUTH MCKEEL ACADEMY                                                                                ,"elementary, middle",2222 EDGEWOOD DR S                                                              ,LAKELAND            ,FL,33803-3631,28.01194,-81.9148,True
POLK        ,EAGLE LAKE ELEMENTARY SCHOOL                                                                        ,elementary,400 CRYSTAL BEACH RD                                                            ,EAGLE LAKE          ,FL,33839-3527,27.97452,-81.76513,False
POLK        ,PALMETTO ELEMENTARY SCHOOL                                                                          ,elementary,315 PALMETTO ST                                                                 ,POINCIANA           ,FL,34759-4366,28.11264,-81.46062,False
POLK        ,GARDEN GROVE ELEMENTARY SCHOOL                                                                      ,elementary,4599 CYPRESS GARDENS RD                                                         ,WINTER HAVEN        ,FL,33884-2431,27.99153,-81.66172,False
POLK        ,LAKE WALES SENIOR HIGH SCHOOL                                                                       ,high,1 HIGHLANDER WAY                                                                ,LAKE WALES          ,FL,33853-3334,27.91638,-81.58034,True
POLK        ,PINEWOOD ELEMENTARY SCHOOL                                                                          ,elementary,1400 GILBERT ST                                                                 ,EAGLE LAKE          ,FL,33839-7607,27.98365,-81.74106,False
POLK        ,JAMES E. STEPHENS ELEMENTARY SCHOOL                                                                 ,elementary,1350 MAPLE AVE N                                                                ,BARTOW              ,FL,33830-3023,27.90983,-81.85621,False
POLK        ,LAKE GIBSON MIDDLE SCHOOL                                                                           ,middle,6901 SOCRUM LOOP RD N                                                           ,LAKELAND            ,FL,33809-4103,28.12959,-81.95471,False
POLK        ,LAKE GIBSON SENIOR HIGH SCHOOL                                                                      ,high,7007 SOCRUM LOOP RD N                                                           ,LAKELAND            ,FL,33809-2280,28.13379,-81.95496,False
POLK        ,LAKELAND HIGHLANDS MIDDLE SCHOOL                                                                    ,middle,740 LAKE MIRIAM DR                                                              ,LAKELAND            ,FL,33813-2151,27.97671,-81.95153,False
POLK        ,DUNDEE ELEMENTARY ACADEMY                                                                           ,elementary,215 FREDERICK AVE                                                               ,DUNDEE              ,FL,33838-4238,28.02699,-81.61775,False
POLK        ,HAINES CITY SENIOR HIGH SCHOOL                                                                      ,high,2800 HORNET DR                                                                  ,HAINES CITY         ,FL,33844-6003,28.09968,-81.60827,False
POLK        ,FROSTPROOF MIDDLE/SENIOR HIGH                                                                       ,high,1000  PALM AVE N                                                                ,FROSTPROOF          ,FL,33843-3507,27.76122,-81.53269,False
POLK        ,CLARENCE BOSWELL ELEMENTARY SCHOOL                                                                  ,elementary,2820 K VILLE AVE                                                                ,AUBURNDALE          ,FL,33823-4965,28.03547,-81.82622,False
POLK        ,JAMES W. SIKES ELEMENTARY SCHOOL                                                                    ,elementary,2727 SHEPHERD RD                                                                ,LAKELAND            ,FL,33811-2171,27.9396,-81.99969,False
POLK        ,LAKE MARION CREEK MIDDLE SCHOOL                                                                     ,middle,3055 LAKE MARION CREEK DR                                                       ,POINCIANA           ,FL,34759,28.06661,-81.7315,False
POLK        ,R. CLEM CHURCHWELL ELEMENTARY SCHOOL                                                                ,elementary,8201 PARK BYRD RD                                                               ,LAKELAND            ,FL,33810-4869,28.14835,-81.98849,False
POLK        ,DR. NE ROBERTS ELEMENTARY SCHOOL                                                                    ,elementary,6600 GREEN RD                                                                   ,LAKELAND            ,FL,33810-5337,28.12572,-81.98689,False
POLK        ,ROSABELLE W. BLAKE ACADEMY                                                                          ,"elementary, middle",510 HARTSELL AVE                                                                ,LAKELAND            ,FL,33815-4532,28.03839,-81.9661,False
POLK        ,WENDELL WATSON ELEMENTARY SCHOOL                                                                    ,elementary,6800 WALT WILLIAMS RD                                                           ,LAKELAND            ,FL,33809-6638,28.12892,-81.92215,False
POLK        ,VALLEYVIEW ELEMENTARY SCHOOL                                                                        ,elementary,2900 STATE RD 540A E                                                            ,LAKELAND            ,FL,33813-3828,27.95388,-81.90923,False
POLK        ,SOCRUM ELEMENTARY SCHOOL                                                                            ,elementary,9400 OLD DADE CITY RD                                                           ,LAKELAND            ,FL,33810-8038,28.16991,-82.01585,False
POLK        ,SPESSARD L HOLLAND ELEMENTARY                                                                       ,elementary,2342 EF GRIFFIN RD                                                              ,BARTOW              ,FL,33830-8405,27.94787,-81.86842,False
POLK        ,BEN HILL GRIFFIN JR ELEMENTARY SCHOOL                                                               ,elementary,501 MCLEOD RD                                                                   ,FROSTPROOF          ,FL,33843-9278,27.76491,-81.53833,False
POLK        ,GEORGE W. JENKINS SENIOR HIGH                                                                       ,high,6000 LAKELAND HIGHLANDS RD                                                      ,LAKELAND            ,FL,33813-3877,27.95709,-81.92026,False
POLK        ,LOUGHMAN OAKS ELEMENTARY SCHOOL                                                                     ,elementary,4600 US HWY 17- 92 N                                                            ,DAVENPORT           ,FL,33837-9532,28.21896,-81.56825,False
POLK        ,BERKLEY ELEMENTARY SCHOOL                                                                           ,elementary,5240 BERKLEY RD                                                                 ,AUBURNDALE          ,FL,33823-8491,28.14045,-81.82015,True
POLK        ,DISCOVERY ACADEMY OF LAKE ALFRED                                                                    ,middle,1000 BUENA VISTA DR N                                                           ,LAKE ALFRED         ,FL,33850-2031,28.1083,-81.72908,True
POLK        ,SLEEPY HILL MIDDLE SCHOOL                                                                           ,middle,2215 SLEEPY HILL RD                                                             ,LAKELAND            ,FL,33810-3550,28.09327,-81.99181,False
POLK        ,DUNDEE RIDGE MIDDLE ACADEMY                                                                         ,middle,5555 LAKE TRASK RD                                                              ,DUNDEE              ,FL,33838-4703,28.01692,-81.59726,False
POLK        ,LAKE REGION HIGH SCHOOL                                                                             ,high,1995 THUNDER RD                                                                 ,EAGLE LAKE          ,FL,33839-3086,27.98008,-81.74679,False
POLK        ,BILL DUNCAN OPPORTUNITY CENTER                                                                      ,high,3333 WINTER LAKE RD                                                             ,LAKELAND            ,FL,33803-9764,27.99408,-81.89322,False
POLK        ,POLK PRE-COLLEGIATE ACADEMY                                                                         ,high,5316 BERKLEY RD                                                                 ,AUBURNDALE          ,FL,33823-8493,28.14207,-81.82135,True
POLK        ,POLK STATE LAKELAND GATEWAY TO COLLEGE CHARTER HIGH SCHOOL                                          ,high,3425 WINTER LAKE RD                                                             ,LAKELAND            ,FL,33803-9765,27.99063,-81.89005,True
POLK        ,NEW BEGINNINGS HIGH SCHOOL                                                                          ,high,3425 LAKE ALFRED RD                                                             ,WINTER HAVEN        ,FL,33881-1492,28.05802,-81.73423,True
POLK        ,MAGNOLIA MONTESSORI ACADEMY                                                                         ,elementary,1540 NEW JERSEY                                                                 ,LAKELAND            ,FL,33803-2409,28.02287,-81.93246,True
POLK        ,NAVIGATOR ACADEMY OF LEADERSHIP DAVENPORT                                                           ,"elementary, middle",495 HOLLY HILL RD                                                               ,DAVENPORT           ,FL,33837,25.70107,-80.37993,True
POLK        ,LANGUAGE & LITERACY ACADEMY FOR LEARNING                                                            ,"elementary, middle, high",330 AVE C SE                                                                    ,WINTER HAVEN        ,FL,33880,28.01796,-81.72359,True
POLK        ,ACHIEVEMENT ACADEMY                                                                                 ,elementary,716 BELLA VISTA ST E                                                            ,LAKELAND            ,FL,33805-3009,28.06998,-81.9505,True
POLK        ,HARTRIDGE ACADEMY                                                                                   ,elementary,1400 US HIGHWAY 92 W                                                            ,WINTER HAVEN        ,FL,33881-8137,28.07038,-81.74696,True
POLK        ,POLK STATE COLLEGE COLLEGIATE HIGH SCHOOL                                                           ,high,3425 WINTER LAKE RD                                                             ,LAKELAND            ,FL,33803-9765,27.99663,-81.8915,True
POLK        ,CHAIN OF LAKES COLLEGIATE HIGH                                                                      ,high,999 AVENUE H NE                                                                 ,WINTER HAVEN        ,FL,33881-4256,28.03242,-81.71455,True
POLK        ,LAKELAND MONTESSORI MIDDLE SCHOOL                                                                   ,middle,1124 N. LAKE PARKER AVE                                                         ,LAKELAND            ,FL,33805,28.05817,-81.94127,True
POLK        ,LAKELAND MONTESSORI SCHOOL HOUSE                                                                    ,elementary,1124 LAKE PARKER AVE N                                                          ,LAKELAND            ,FL,33805-4725,28.05819,-81.94129,True
POLK        ,BERKLEY ACCELERATED MIDDLE SCHOOL                                                                   ,middle,5316 BERKLEY RD                                                                 ,AUBURNDALE          ,FL,33823-8493,28.14207,-81.82135,True
POLK        ,VICTORY RIDGE ACADEMY                                                                               ,"elementary, middle, high",501 BURNS AVE                                                                   ,LAKE WALES          ,FL,33853,27.9146,-81.58135,True
POLK        ,CYPRESS JUNCTION MONTESSORI                                                                         ,"elementary, middle",220 5TH ST SW                                                                   ,WINTER HAVEN        ,FL,33880,28.02001,-81.73192,True
POLK        ,DISCOVERY HIGH SCHOOL                                                                               ,high,640 EVENHOUSE RD                                                                ,LAKE ALFRED         ,FL,33850-7208,28.11014,-81.72299,True
POLK        ,TRANSITION SCHOOL                                                                                   ,high,1860 GIBBONS ST E                                                               ,BARTOW              ,FL,33830-6711,27.88675,-81.82346,False
POLK        ,RIDGE TEEN PARENT PROGRAM                                                                           ,"elementary, middle, high",7700 LUCERNE PARK RD                                                            ,WINTER HAVEN        ,FL,33881,28.0685,-81.683,False
POLK        ,HAINES CITY HEADSTART CENTER                                                                        ,elementary,1008 AVENUE D                                                                   ,HAINES CITY         ,FL,33844-3421,28.12018,-81.62295,False
POLK        ,WINTER HAVEN HEAD START                                                                             ,elementary,135 AVENUE Y NE                                                                 ,WINTER HAVEN        ,FL,33881-1551,28.04943,-81.72648,False
PUTNAM      ,C. L. OVERTURF JR 6TH GRADE CENTER                                                                  ,middle,1100 S 18TH ST                                                                  ,PALATKA             ,FL,32177-5629,29.63998,-81.64794,False
PUTNAM      ,THE CHILDREN'S READING CENTER                                                                       ,elementary,7901 SAINT JOHNS AVE                                                            ,PALATKA             ,FL,32177-1730,29.64462,-81.70377,True
PUTNAM      ,PUTNAM ACADEMY OF ARTS AND SCIENCES                                                                 ,middle,310 SOUTH PALM AVE                                                              ,PALATKA             ,FL,32177-4179,29.64555,-81.66262,True
PUTNAM      ,PUTNAM EDGE HIGH SCHOOL                                                                             ,high,200 S 7TH ST                                                                    ,PALATKA             ,FL,32177-4612,29.6461,-81.6385,True
PUTNAM      ,MELLON ELEMENTARY SCHOOL                                                                            ,elementary,301 MELLON RD                                                                   ,PALATKA             ,FL,32177-4017,29.6444,-81.66665,False
PUTNAM      ,KELLEY SMITH ELEMENTARY SCHOOL                                                                      ,elementary,141 KELLEY SMITH SCHOOL RD                                                      ,PALATKA             ,FL,32177-9376,29.63275,-81.70644,False
PUTNAM      ,INTERLACHEN HIGH SCHOOL                                                                             ,high,126 N STATE RD 315                                                              ,INTERLACHEN         ,FL,32148-0000,29.61842,-81.8865,False
PUTNAM      ,C. H. PRICE MIDDLE SCHOOL                                                                           ,middle,140 N COUNTY ROAD 315                                                           ,INTERLACHEN         ,FL,32148-7340,29.6341,-81.88568,False
PUTNAM      ,MELROSE ELEMENTARY SCHOOL                                                                           ,elementary,401 STATE ROAD 26                                                               ,MELROSE             ,FL,32666-3907,29.70905,-82.04261,False
PUTNAM      ,Q.I. ROBERTS JR. - SR. HIGH SCHOOL                                                                  ,high,901 STATE ROAD 100                                                              ,FLORAHOME           ,FL,32140-3334,29.72535,-81.84812,False
PUTNAM      ,JAMES A. LONG ELEMENTARY SCHOOL                                                                     ,elementary,1400 OLD JACKSONVILLE RD                                                        ,PALATKA             ,FL,32177-8600,29.66491,-81.65147,False
PUTNAM      ,"ROBERT H. JENKINS, JUNIOR MIDDLE                                                                    ",middle,1100 N 19TH ST                                                                  ,PALATKA             ,FL,32177-2075,29.66017,-81.64717,False
PUTNAM      ,INTERLACHEN ELEMENTARY SCHOOL                                                                       ,elementary,251 S STATE ROAD 315                                                            ,INTERLACHEN         ,FL,32148-5420,29.60756,-81.88737,False
PUTNAM      ,BROWNING-PEARCE ELEMENTARY SCHOOL                                                                   ,elementary,100 BEAR BLVD                                                                   ,SAN MATEO           ,FL,32187-2202,29.61034,-81.58248,False
PUTNAM      ,GEORGE C. MILLER JR. MIDDLE SCHOOL                                                                  ,middle,101 S PROSPECT ST                                                               ,CRESCENT CITY       ,FL,32112-2836,29.42892,-81.50853,False
PUTNAM      ,MIDDLETON-BURNEY ELEMENTARY SCHOOL                                                                  ,elementary,1020 HUNTINGTON RD                                                              ,CRESCENT CITY       ,FL,32112-1906,29.43955,-81.52396,False
PUTNAM      ,CRESCENT CITY HIGH SCHOOL                                                                           ,high,2201 S US HIGHWAY 17                                                            ,CRESCENT CITY       ,FL,32112-3901,29.47306,-81.5353,False
PUTNAM      ,PALATKA HIGH SCHOOL                                                                                 ,high,302 MELLON RD                                                                   ,PALATKA             ,FL,32177-4018,29.6448,-81.66857,False
PUTNAM      ,ELEANOR H. MILLER SCHOOL                                                                            ,"elementary, middle, high",156 HORSEMAN CLUB RD                                                            ,PALATKA             ,FL,32177-8509,29.63098,-81.69338,False
PUTNAM      ,OCHWILLA ELEMENTARY SCHOOL                                                                          ,elementary,299 N STATE ROAD 21                                                             ,HAWTHORNE           ,FL,32640-5400,29.62914,-82.03075,False
PUTNAM      ,WILLIAM D. MOSELEY ELEMENTARY SCHOOL                                                                ,elementary,1100 HUSSON AVE                                                                 ,PALATKA             ,FL,32177-5440,29.63769,-81.65505,False
PUTNAM      ,TEEN PARENT PK CHILD CARE PROGRAM                                                                   ,elementary,200 REID ST                                                                     ,PALATKA             ,FL,32177-3736,29.64771,-81.62992,False
ST. JOHNS   ,ST. AUGUSTINE PUBLIC MONTESSORI SCHOOL (SAPMS)                                                      ,elementary,7A WILLIAMS ST                                                                  ,ST AUGUSTINE        ,FL,32084-2878,29.90742,-81.31858,True
ST. JOHNS   ,CROOKSHANK ELEMENTARY SCHOOL                                                                        ,elementary,1455 N WHITNEY ST                                                               ,ST AUGUSTINE        ,FL,32084-2475,29.9064,-81.33774,False
ST. JOHNS   ,GAINES ALTERNATIVE AT HAMBLEN                                                                       ,high,1 CHRISTOPHER ST                                                                ,ST AUGUSTINE        ,FL,32084-4056,29.88718,-81.32924,False
ST. JOHNS   ,ST. JOHNS TECHNICAL HIGH SCHOOL                                                                     ,high,2970 COLLINS AVE                                                                ,ST AUGUSTINE        ,FL,32084,29.92127,-81.34638,False
ST. JOHNS   ,ST JOHNS COUNTY TRANSITION PROGRAM                                                                  ,"elementary, middle, high",1 CHRISTOPHER ST                                                                ,ST AUGUSTINE        ,FL,32084-4056,29.88741,-81.32927,False
ST. JOHNS   ,THERAPEUTIC LEARNING CENTER                                                                         ,elementary,2109 ARC DR                                                                     ,ST AUGUSTINE        ,FL,32084-0512,29.92026,-81.40193,True
ST. JOHNS   ,ST. JOHNS COMMUNITY CAMPUS                                                                          ,high,210 OUTLET MALL BLVD #1055                                                      ,ST AUGUSTINE        ,FL,32084-    ,29.91815,-81.40801,True
ST. JOHNS   ,LIFE WORK/PROJECT SEARCH                                                                            ,high,2980 COLLINS AVE                                                                ,ST AUGUSTINE        ,FL,32084,29.92431,-81.34574,False
ST. JOHNS   ,KETTERLINUS ELEMENTARY SCHOOL                                                                       ,elementary,67 ORANGE ST                                                                    ,ST AUGUSTINE        ,FL,32084-3565,29.89689,-81.31786,False
ST. JOHNS   ,MKY- HEAD START /DPP PK SCHOOL                                                                      ,"elementary, middle, high",40 ORANGE ST                                                                    ,ST AUGUSTINE        ,FL,32084-3633,29.89782,-81.31589,False
ST. JOHNS   ,R. B. HUNT ELEMENTARY SCHOOL                                                                        ,elementary,125 MAGNOLIA DR                                                                 ,ST AUGUSTINE        ,FL,32080-4684,29.88363,-81.28842,False
ST. JOHNS   ,R J MURRAY MIDDLE SCHOOL                                                                            ,middle,150 N HOLMES BLVD                                                               ,ST AUGUSTINE        ,FL,32084-2485,29.89252,-81.35574,False
ST. JOHNS   ,ST. AUGUSTINE HIGH SCHOOL                                                                           ,high,3205 VARELLA AVE                                                                ,ST AUGUSTINE        ,FL,32084-2036,29.92512,-81.34051,False
ST. JOHNS   ,THE WEBSTER SCHOOL                                                                                  ,elementary,420 N ORANGE ST                                                                 ,ST AUGUSTINE        ,FL,32084-9523,29.89241,-81.34787,False
ST. JOHNS   ,JULINGTON CREEK ELEMENTARY SCHOOL                                                                   ,elementary,2316 RACE TRACK RD                                                              ,SAINT JOHNS         ,FL,32259-4227,30.11416,-81.60259,False
ST. JOHNS   ,ALLEN D NEASE SENIOR HIGH SCHOOL                                                                    ,high,10550 RAY RD                                                                    ,PONTE VEDRA         ,FL,32081-8800,30.0806,-81.44844,False
ST. JOHNS   ,W. DOUGLAS HARTLEY ELEMENTARY                                                                       ,elementary,260 CACIQUE DR                                                                  ,ST AUGUSTINE        ,FL,32086-8827,29.78813,-81.31173,False
ST. JOHNS   ,SEBASTIAN MIDDLE SCHOOL                                                                             ,middle,2955 LEWIS SPEEDWAY                                                             ,ST AUGUSTINE        ,FL,32084-8631,29.91943,-81.33725,False
ST. JOHNS   ,ALICE B. LANDRUM MIDDLE SCHOOL                                                                      ,middle,230 LANDRUM LN                                                                  ,PONTE VEDRA BEACH   ,FL,32082-3825,30.16543,-81.39117,False
ST. JOHNS   ,SWITZERLAND POINT MIDDLE SCHOOL                                                                     ,middle,777 GREENBRIAR RD                                                               ,SAINT JOHNS         ,FL,32259-8336,30.06412,-81.64693,False
ST. JOHNS   ,OSCEOLA ELEMENTARY SCHOOL                                                                           ,elementary,1605 OSCEOLA ELEMENTARY RD                                                      ,ST AUGUSTINE        ,FL,32084-0968,29.87301,-81.34043,False
ST. JOHNS   ,MILL CREEK ACADEMY                                                                                  ,"elementary, middle",3750 INTERNATIONAL GOLF PKWY                                                    ,ST AUGUSTINE        ,FL,32092-0665,29.96573,-81.49065,False
ST. JOHNS   ,PONTE VEDRA PALM VALLEY- RAWLINGS ELEMENTARY SCHOOL                                                 ,elementary,610 US HIGHWAY A1A N                                                            ,PONTE VEDRA BEACH   ,FL,32082-2746,30.21478,-81.38309,False
ST. JOHNS   ,OTIS A. MASON ELEMENTARY SCHOOL                                                                     ,elementary,207 MASON MANATEE WAY                                                           ,ST AUGUSTINE        ,FL,32086-9373,29.82828,-81.3739,False
ST. JOHNS   ,GAMBLE ROGERS MIDDLE SCHOOL                                                                         ,middle,6250 US HIGHWAY 1 S                                                             ,ST AUGUSTINE        ,FL,32086-7685,29.98701,-81.36769,False
ST. JOHNS   ,CUNNINGHAM CREEK ELEMENTARY SCHOOL                                                                  ,elementary,1205 ROBERTS RD                                                                 ,SAINT JOHNS         ,FL,32259-8927,30.07616,-81.6122,False
ST. JOHNS   ,OCEAN PALMS ELEMENTARY SCHOOL                                                                       ,elementary,355 LANDRUM LN                                                                  ,PONTE VEDRA BEACH   ,FL,32082-3828,30.16126,-81.39246,False
ST. JOHNS   ,PEDRO MENENDEZ HIGH SCHOOL                                                                          ,high,600 STATE ROAD 206 W                                                            ,ST AUGUSTINE        ,FL,32086-4868,29.75742,-81.33261,False
ST. JOHNS   ,BARTRAM TRAIL HIGH SCHOOL                                                                           ,high,7399 LONGLEAF PINE PKWY                                                         ,SAINT JOHNS         ,FL,32259-6970,30.04444,-81.6094,False
ST. JOHNS   ,DURBIN CREEK ELEMENTARY SCHOOL                                                                      ,elementary,4100 RACE TRACK RD                                                              ,SAINT JOHNS         ,FL,32259-2083,30.10492,-81.55191,False
ST. JOHNS   ,TIMBERLIN CREEK ELEMENTARY SCHOOL                                                                   ,elementary,555 PINE TREE LN                                                                ,ST AUGUSTINE        ,FL,32092-3027,30.04329,-81.56463,False
ST. JOHNS   ,SOUTH WOODS ELEMENTARY SCHOOL                                                                       ,elementary,4750 SR 206 W                                                                   ,ELKTON              ,FL,32033-0000,29.72658,-81.46468,False
ST. JOHNS   ,PATRIOT OAKS ACADEMY                                                                                ,"elementary, middle",475 LONGLEAF PINE PKWY                                                          ,SAINT JOHNS         ,FL,32259,30.08324,-81.53837,False
ST. JOHNS   ,LIBERTY PINES ACADEMY                                                                               ,"elementary, middle",10901 RUSSELL SAMPSON RD                                                        ,SAINT JOHNS         ,FL,32259-2008,30.07877,-81.52689,False
ST. JOHNS   ,PACETTI BAY MIDDLE SCHOOL                                                                           ,middle,245 MEADOWLARK LN                                                               ,ST AUGUSTINE        ,FL,32092-3467,29.94481,-81.50298,False
ST. JOHNS   ,WARDS CREEK ELEMENTARY SCHOOL                                                                       ,elementary,6555 STATE ROAD 16                                                              ,ST AUGUSTINE        ,FL,32092-2110,29.97181,-81.52302,False
ST. JOHNS   ,FRUIT COVE MIDDLE SCHOOL                                                                            ,middle,3180 RACE TRACK RD                                                              ,SAINT JOHNS         ,FL,32259-2009,30.11013,-81.57808,False
ST. JOHNS   ,PONTE VEDRA HIGH SCHOOL                                                                             ,high,460 DAVIS PARK RD                                                               ,PONTE VEDRA         ,FL,32081-0544,30.11252,-81.39507,False
ST. JOHNS   ,CREEKSIDE HIGH SCHOOL                                                                               ,high,100 KNIGHTS LN                                                                  ,SAINT JOHNS         ,FL,32259-3055,30.08112,-81.56295,False
ST. JOHNS   ,HICKORY CREEK ELEMENTARY SCHOOL                                                                     ,elementary,235 HICKORY CREEK TRL                                                           ,SAINT JOHNS         ,FL,32259-8368,30.06455,-81.64544,False
ST. JOHNS   ,VALLEY RIDGE ACADEMY                                                                                ,"elementary, middle",105 GREENLEAF DR                                                                ,PONTE VEDRA         ,FL,32081,30.09891,-81.45488,False
ST. JOHNS   ,PALENCIA ELEMENTARY SCHOOL                                                                          ,elementary,355 PALENCIA VILLAGE DR                                                         ,ST. AUGUSTINE       ,FL,32095,30.01896,-81.39102,False
ST. JOHNS   ,PICOLATA CROSSING ELEMENTARY SCHOOL                                                                 ,elementary,2675 PACETTI RD                                                                 ,ST AUGUSTINE        ,FL,32092-3521,29.92179,-81.4961,False
ST. JOHNS   ,FREEDOM CROSSING ACADEMY                                                                            ,"elementary, middle",1365 SHETLAND DR                                                                ,ST JOHNS            ,FL,32259-6679,30.0858,-81.58699,False
ST. JOHNS   ,PALM VALLEY ACADEMY                                                                                 ,"elementary, middle",700 BOBCAT LN                                                                   ,PONTE VEDRA         ,FL,32081-5160,30.12049,-81.40868,False
ST. LUCIE   ,WHITE CITY ELEMENTARY SCHOOL                                                                        ,elementary,905 W 2ND ST                                                                    ,FORT PIERCE         ,FL,34982-7237,27.37202,-80.33512,False
ST. LUCIE   ,WEATHERBEE ELEMENTARY SCHOOL                                                                        ,elementary,800 E WEATHERBEE RD                                                             ,FORT PIERCE         ,FL,34982-7145,27.38268,-80.31559,False
ST. LUCIE   ,FAIRLAWN ELEMENTARY SCHOOL                                                                          ,elementary,3203 RHODE ISLAND AVE                                                           ,FORT PIERCE         ,FL,34947-6964,27.42844,-80.35742,False
ST. LUCIE   ,CREATIVE ARTS ACADEMY OF ST. LUCIE                                                                  ,"elementary, middle",1100 DELAWARE AVE                                                               ,FORT PIERCE         ,FL,34950-4058,27.44398,-80.33447,False
ST. LUCIE   ,LAWNWOOD ELEMENTARY SCHOOL                                                                          ,elementary,1900 S 23RD ST                                                                  ,FORT PIERCE         ,FL,34950-4802,27.42934,-80.34642,False
ST. LUCIE   ,ST. LUCIE ELEMENTARY SCHOOL                                                                         ,elementary,2020 S 13TH ST                                                                  ,FORT PIERCE         ,FL,34950-5237,27.42722,-80.33633,False
ST. LUCIE   ,DAN MCCARTY MIDDLE SCHOOL                                                                           ,middle,1201 MISSISSIPPI AVE                                                            ,FORT PIERCE         ,FL,34950-9268,27.43025,-80.33585,False
ST. LUCIE   ,FRANCES K. SWEET ELEMENTARY SCHOOL                                                                  ,elementary,1400 AVENUE Q                                                                   ,FORT PIERCE         ,FL,34950-2171,27.4668,-80.33809,False
ST. LUCIE   ,SAVANNA RIDGE ELEMENTARY SCHOOL                                                                     ,elementary,6801 SE LENNARD RD                                                              ,PORT ST LUCIE       ,FL,34952-1505,27.34145,-80.31921,False
ST. LUCIE   ,CHESTER A. MOORE ELEMENTARY SCHOOL                                                                  ,elementary,827 N 29TH ST                                                                   ,FORT PIERCE         ,FL,34947-5911,27.45751,-80.35466,False
ST. LUCIE   ,LINCOLN PARK ACADEMY                                                                                ,high,1806 AVENUE I                                                                   ,FORT PIERCE         ,FL,34950-6039,27.45843,-80.34278,False
ST. LUCIE   ,ST. LUCIE WEST K-8 SCHOOL                                                                           ,"elementary, middle",1501 SW CASHMERE BLVD                                                           ,PORT ST LUCIE       ,FL,34986-2026,27.2938,-80.383,False
ST. LUCIE   ,SAMUEL S. GAINES ACADEMY OF EMERGING TECHNOLOGIES                                                   ,"elementary, middle",2250 S JENKINS RD                                                               ,FORT PIERCE         ,FL,34947-5308,27.42454,-80.38063,False
ST. LUCIE   ,ALLAPATTAH FLATS K-8                                                                                ,"elementary, middle",12051 NW COPPER CREEK DR                                                        ,PORT ST LUCIE       ,FL,34987-3023,27.32973,-80.44829,False
ST. LUCIE   ,FORT PIERCE CENTRAL HIGH SCHOOL                                                                     ,high,4101 S 25TH ST                                                                  ,FORT PIERCE         ,FL,34981-5002,27.39154,-80.35241,False
ST. LUCIE   ,PERFORMANCE BASED PREPARATORY ACADEMY                                                               ,high,2909 DELAWARE AVE                                                               ,FORT PIERCE         ,FL,34947-7233,27.44295,-80.35505,False
ST. LUCIE   ,FORT PIERCE WESTWOOD ACADEMY THE W.E.S.T. PREP MAGNET                                               ,high,1801 PANTHER LN                                                                 ,FORT PIERCE         ,FL,34947-7021,27.4635,-80.37556,False
