,school_1_id,school_2_id,School_1_Name,School_1_District,School_2_Name,School_2_District,distance_between
1019,98,1914,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,46.96238672
1020,98,1915,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,47.26159524
1021,98,1916,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,COTTONDALE HIGH SCHOOL                                                                              ,JACKSON     ,46.03647054
1022,98,1919,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,49.19857094
1023,98,3755,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,FREEPORT SENIOR HIGH SCHOOL                                                                         ,WALTON      ,36.21575209
1024,98,3759,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,SOUTH WALTON HIGH SCHOOL                                                                            ,WALTON      ,32.85269732
1025,98,3763,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,WALTON HIGH SCHOOL                                                                                  ,WALTON      ,46.82045618
1026,98,3765,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,46.93776016
1027,98,3768,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,SEASIDE NEIGHBORHOOD SCHOOL                                                                         ,WALTON      ,29.04584116
1028,98,3769,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,"WALTON ACADEMY, INC.                                                                                ",WALTON      ,44.74335085
1029,98,3770,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,CHIPLEY HIGH SCHOOL                                                                                 ,WASHINGTON  ,40.85389088
1030,98,3772,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,VERNON HIGH SCHOOL                                                                                  ,WASHINGTON  ,29.52289102
1031,98,3775,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,40.86541791
1032,98,3777,CENTRAL HIGH SCHOOL                                                                                 ,BAY         ,WASHINGTON INSTITUTE FOR SPECIALIZED EDUCATION                                                      ,WASHINGTON  ,42.21766716
1033,99,537,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,43.00743592
1034,99,538,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,35.21683774
1035,99,539,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,42.99426414
1036,99,540,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,42.55898609
1037,99,1511,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,29.15808648
1038,99,1512,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,PREK ESE                                                                                            ,GULF        ,28.78595073
1039,99,1513,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,34.62938639
1040,99,1876,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,42.94073743
1041,99,1878,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,42.40090807
1042,99,1908,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,JACKSON COUNTY EARLY CHILDHOOD CENTER                                                               ,JACKSON     ,49.64513742
1043,99,1914,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,47.30146892
1044,99,1915,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,47.67832687
1045,99,1917,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,46.83097079
1046,99,1919,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,49.60057842
1047,99,1920,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,JCSB TAPP CONTRACT SITE                                                                             ,JACKSON     ,49.60025708
1048,99,2153,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,42.63589699
1049,99,2155,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,45.49191671
1050,99,2389,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,49.63686324
1051,99,3753,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,47.16465394
1052,99,3757,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,37.47490088
1053,99,3760,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,26.90417826
1054,99,3764,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,47.97315677
1055,99,3765,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,47.72059879
1056,99,3766,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,34.66421853
1057,99,3767,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,29.81979571
1058,99,3771,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,42.13035155
1059,99,3775,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,41.49892929
1060,99,3776,PALM BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,31.56803333
1061,100,537,CENTRAL ACADEMY                                                                                     ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,42.97695978
1062,100,539,CENTRAL ACADEMY                                                                                     ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,42.80345767
1063,100,1514,CENTRAL ACADEMY                                                                                     ,BAY         ,PORT ST. JOE HIGH SCHOOL                                                                            ,GULF        ,35.6969146
1064,100,1515,CENTRAL ACADEMY                                                                                     ,BAY         ,WEWAHITCHKA HIGH SCHOOL                                                                             ,GULF        ,29.81054381
1065,100,1875,CENTRAL ACADEMY                                                                                     ,BAY         ,PONCE DE LEON HIGH SCHOOL                                                                           ,HOLMES      ,42.1538808
1066,100,1877,CENTRAL ACADEMY                                                                                     ,BAY         ,HOLMES COUNTY HIGH SCHOOL                                                                           ,HOLMES      ,41.77171389
1067,100,1879,CENTRAL ACADEMY                                                                                     ,BAY         ,GRADUATION ASSISTANCE PROGRAM                                                                       ,HOLMES      ,42.34167021
1068,100,1914,CENTRAL ACADEMY                                                                                     ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,46.95609643
1069,100,1915,CENTRAL ACADEMY                                                                                     ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,47.25598521
1070,100,1916,CENTRAL ACADEMY                                                                                     ,BAY         ,COTTONDALE HIGH SCHOOL                                                                              ,JACKSON     ,46.03188659
1071,100,1919,CENTRAL ACADEMY                                                                                     ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,49.1928245
1072,100,3755,CENTRAL ACADEMY                                                                                     ,BAY         ,FREEPORT SENIOR HIGH SCHOOL                                                                         ,WALTON      ,36.22082687
1073,100,3759,CENTRAL ACADEMY                                                                                     ,BAY         ,SOUTH WALTON HIGH SCHOOL                                                                            ,WALTON      ,32.85972735
1074,100,3763,CENTRAL ACADEMY                                                                                     ,BAY         ,WALTON HIGH SCHOOL                                                                                  ,WALTON      ,46.82403713
1075,100,3765,CENTRAL ACADEMY                                                                                     ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,46.94135134
1076,100,3768,CENTRAL ACADEMY                                                                                     ,BAY         ,SEASIDE NEIGHBORHOOD SCHOOL                                                                         ,WALTON      ,29.05326818
1077,100,3769,CENTRAL ACADEMY                                                                                     ,BAY         ,"WALTON ACADEMY, INC.                                                                                ",WALTON      ,44.74682771
1078,100,3770,CENTRAL ACADEMY                                                                                     ,BAY         ,CHIPLEY HIGH SCHOOL                                                                                 ,WASHINGTON  ,40.85102806
1079,100,3772,CENTRAL ACADEMY                                                                                     ,BAY         ,VERNON HIGH SCHOOL                                                                                  ,WASHINGTON  ,29.52173945
1080,100,3775,CENTRAL ACADEMY                                                                                     ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,40.86254143
1081,100,3777,CENTRAL ACADEMY                                                                                     ,BAY         ,WASHINGTON INSTITUTE FOR SPECIALIZED EDUCATION                                                      ,WASHINGTON  ,42.21472459
1082,101,537,RISING LEADERS ACADEMY                                                                              ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,43.63894873
1083,101,538,RISING LEADERS ACADEMY                                                                              ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,35.77592928
1084,101,539,RISING LEADERS ACADEMY                                                                              ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,43.42888367
1085,101,540,RISING LEADERS ACADEMY                                                                              ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,43.20558561
1086,101,1511,RISING LEADERS ACADEMY                                                                              ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,30.20746816
1087,101,1512,RISING LEADERS ACADEMY                                                                              ,BAY         ,PREK ESE                                                                                            ,GULF        ,29.83594374
1088,101,1513,RISING LEADERS ACADEMY                                                                              ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,35.65913167
1089,101,1514,RISING LEADERS ACADEMY                                                                              ,BAY         ,PORT ST. JOE HIGH SCHOOL                                                                            ,GULF        ,35.96549186
1090,101,1515,RISING LEADERS ACADEMY                                                                              ,BAY         ,WEWAHITCHKA HIGH SCHOOL                                                                             ,GULF        ,30.40534801
1091,101,1875,RISING LEADERS ACADEMY                                                                              ,BAY         ,PONCE DE LEON HIGH SCHOOL                                                                           ,HOLMES      ,42.09457592
1092,101,1876,RISING LEADERS ACADEMY                                                                              ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,42.09457592
1093,101,1877,RISING LEADERS ACADEMY                                                                              ,BAY         ,HOLMES COUNTY HIGH SCHOOL                                                                           ,HOLMES      ,41.97009357
1094,101,1878,RISING LEADERS ACADEMY                                                                              ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,41.87810813
1095,101,1879,RISING LEADERS ACADEMY                                                                              ,BAY         ,GRADUATION ASSISTANCE PROGRAM                                                                       ,HOLMES      ,42.54792196
1096,101,1908,RISING LEADERS ACADEMY                                                                              ,BAY         ,JACKSON COUNTY EARLY CHILDHOOD CENTER                                                               ,JACKSON     ,49.74349223
1097,101,1914,RISING LEADERS ACADEMY                                                                              ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,47.5170527
1098,101,1915,RISING LEADERS ACADEMY                                                                              ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,47.77222792
1099,101,1916,RISING LEADERS ACADEMY                                                                              ,BAY         ,COTTONDALE HIGH SCHOOL                                                                              ,JACKSON     ,46.47789288
1100,101,1917,RISING LEADERS ACADEMY                                                                              ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,46.76904343
1101,101,1919,RISING LEADERS ACADEMY                                                                              ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,49.71810111
1102,101,1920,RISING LEADERS ACADEMY                                                                              ,BAY         ,JCSB TAPP CONTRACT SITE                                                                             ,JACKSON     ,49.71776879
1103,101,2153,RISING LEADERS ACADEMY                                                                              ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,43.44933121
1104,101,2155,RISING LEADERS ACADEMY                                                                              ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,46.20206062
1105,101,2389,RISING LEADERS ACADEMY                                                                              ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,48.53338439
1106,101,2392,RISING LEADERS ACADEMY                                                                              ,BAY         ,DESTIN MIDDLE SCHOOL                                                                                ,OKALOOSA    ,46.44922551
1107,101,3753,RISING LEADERS ACADEMY                                                                              ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,46.18701781
1108,101,3755,RISING LEADERS ACADEMY                                                                              ,BAY         ,FREEPORT SENIOR HIGH SCHOOL                                                                         ,WALTON      ,35.90989173
1109,101,3756,RISING LEADERS ACADEMY                                                                              ,BAY         ,FREEPORT MIDDLE SCHOOL                                                                              ,WALTON      ,34.58236928
1110,101,3757,RISING LEADERS ACADEMY                                                                              ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,36.37844522
1111,101,3758,RISING LEADERS ACADEMY                                                                              ,BAY         ,EMERALD COAST MIDDLE SCHOOL                                                                         ,WALTON      ,28.24869216
1112,101,3759,RISING LEADERS ACADEMY                                                                              ,BAY         ,SOUTH WALTON HIGH SCHOOL                                                                            ,WALTON      ,32.36996811
1113,101,3760,RISING LEADERS ACADEMY                                                                              ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,25.8006919
1114,101,3761,RISING LEADERS ACADEMY                                                                              ,BAY         ,WALTON MIDDLE SCHOOL                                                                                ,WALTON      ,44.72356318
1115,101,3763,RISING LEADERS ACADEMY                                                                              ,BAY         ,WALTON HIGH SCHOOL                                                                                  ,WALTON      ,46.64004118
1116,101,3764,RISING LEADERS ACADEMY                                                                              ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,47.01029377
1117,101,3765,RISING LEADERS ACADEMY                                                                              ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,46.75648516
1118,101,3766,RISING LEADERS ACADEMY                                                                              ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,33.58905473
1119,101,3767,RISING LEADERS ACADEMY                                                                              ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,28.71630846
1120,101,3768,RISING LEADERS ACADEMY                                                                              ,BAY         ,SEASIDE NEIGHBORHOOD SCHOOL                                                                         ,WALTON      ,28.52452994
1121,101,3769,RISING LEADERS ACADEMY                                                                              ,BAY         ,"WALTON ACADEMY, INC.                                                                                ",WALTON      ,44.57177339
1122,101,3770,RISING LEADERS ACADEMY                                                                              ,BAY         ,CHIPLEY HIGH SCHOOL                                                                                 ,WASHINGTON  ,41.17404111
1123,101,3771,RISING LEADERS ACADEMY                                                                              ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,41.81888412
1124,101,3772,RISING LEADERS ACADEMY                                                                              ,BAY         ,VERNON HIGH SCHOOL                                                                                  ,WASHINGTON  ,29.71866322
1125,101,3773,RISING LEADERS ACADEMY                                                                              ,BAY         ,VERNON MIDDLE SCHOOL                                                                                ,WASHINGTON  ,30.3058169
1126,101,3774,RISING LEADERS ACADEMY                                                                              ,BAY         ,ROULHAC MIDDLE SCHOOL                                                                               ,WASHINGTON  ,41.18655529
1127,101,3775,RISING LEADERS ACADEMY                                                                              ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,41.18655529
1128,101,3776,RISING LEADERS ACADEMY                                                                              ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,31.02285146
1129,101,3777,RISING LEADERS ACADEMY                                                                              ,BAY         ,WASHINGTON INSTITUTE FOR SPECIALIZED EDUCATION                                                      ,WASHINGTON  ,42.54344771
1130,102,537,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,42.26406207
1131,102,538,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,34.28473137
1132,102,539,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,41.74225471
1133,102,540,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,41.85950382
1134,102,1511,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,30.13747259
1135,102,1512,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,PREK ESE                                                                                            ,GULF        ,29.77086682
1136,102,1513,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,36.92431552
1137,102,1874,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,BETHLEHEM HIGH SCHOOL                                                                               ,HOLMES      ,49.56913658
1138,102,1876,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,40.36526598
1139,102,1878,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,39.78745231
1140,102,1908,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,JACKSON COUNTY EARLY CHILDHOOD CENTER                                                               ,JACKSON     ,47.71651896
1141,102,1914,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,45.58353402
1142,102,1915,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,45.74279899
1143,102,1917,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,44.65588635
1144,102,1919,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,47.70456068
1145,102,1920,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,JCSB TAPP CONTRACT SITE                                                                             ,JACKSON     ,47.70422058
1146,102,2153,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,42.47172299
1147,102,2155,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,44.97986777
1148,102,2389,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,48.07726761
1149,102,2392,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,DESTIN MIDDLE SCHOOL                                                                                ,OKALOOSA    ,46.2582281
1150,102,3753,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,44.78042131
1151,102,3756,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,FREEPORT MIDDLE SCHOOL                                                                              ,WALTON      ,33.65152647
1152,102,3757,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,36.1710243
1153,102,3758,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,EMERALD COAST MIDDLE SCHOOL                                                                         ,WALTON      ,27.83235293
1154,102,3760,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,25.36408504
1155,102,3761,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,WALTON MIDDLE SCHOOL                                                                                ,WALTON      ,43.29499203
1156,102,3764,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,45.55678988
1157,102,3765,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,45.30688748
1158,102,3766,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,32.66632041
1159,102,3767,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,28.27122248
1160,102,3771,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,39.66359256
1161,102,3773,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,VERNON MIDDLE SCHOOL                                                                                ,WASHINGTON  ,28.21957618
1162,102,3774,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,ROULHAC MIDDLE SCHOOL                                                                               ,WASHINGTON  ,39.03131514
1163,102,3775,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,39.03131514
1164,102,3776,UNIVERSITY ACADEMY SABL INC                                                                         ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,28.94456136
1165,103,537,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,42.96859409
1166,103,538,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,35.16041041
1167,103,539,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,42.91118448
1168,103,540,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,42.52385692
1169,103,1511,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,29.26105552
1170,103,1512,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,PREK ESE                                                                                            ,GULF        ,28.88927625
1171,103,1513,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,34.83540944
1172,103,1514,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,PORT ST. JOE HIGH SCHOOL                                                                            ,GULF        ,35.14353378
1173,103,1515,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,WEWAHITCHKA HIGH SCHOOL                                                                             ,GULF        ,29.45880202
1174,103,1875,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,PONCE DE LEON HIGH SCHOOL                                                                           ,HOLMES      ,42.71779787
1175,103,1876,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,42.71779787
1176,103,1877,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,HOLMES COUNTY HIGH SCHOOL                                                                           ,HOLMES      ,42.2742737
1177,103,1878,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,42.18650327
1178,103,1879,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,GRADUATION ASSISTANCE PROGRAM                                                                       ,HOLMES      ,42.84095344
1179,103,1908,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,JACKSON COUNTY EARLY CHILDHOOD CENTER                                                               ,JACKSON     ,49.50166931
1180,103,1914,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,47.17721172
1181,103,1915,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,47.53409633
1182,103,1916,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,COTTONDALE HIGH SCHOOL                                                                              ,JACKSON     ,46.38110467
1183,103,1917,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,46.66400597
1184,103,1919,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,49.46013625
1185,103,1920,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,JCSB TAPP CONTRACT SITE                                                                             ,JACKSON     ,49.45981315
1186,103,2153,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,42.64639732
1187,103,2155,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,45.47325283
1188,103,2389,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,49.47823824
1189,103,2392,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,DESTIN MIDDLE SCHOOL                                                                                ,OKALOOSA    ,47.4052909
1190,103,3753,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,46.95083605
1191,103,3755,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,FREEPORT SENIOR HIGH SCHOOL                                                                         ,WALTON      ,36.76233466
1192,103,3756,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,FREEPORT MIDDLE SCHOOL                                                                              ,WALTON      ,35.46598445
1193,103,3757,EXCEPTIONAL STUDENT EDUCATION                                                                       ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,37.33395339
